PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76
e17_SI-2	12.9345757061362	-7.23080026733381	-21.5160847913425	-25.9917555739909	-6.81880692632694	-2.07791266658708	-9.96421696305489	10.8691560480977	7.85140710346903	7.20328717959138	7.99903921024564	-14.4876541067684	6.33823489012038	5.50283823958289	-0.117147547179778	-9.34464692580469	4.02954713314572	-0.500960902235023	6.39016084474792	7.26032578661111	7.01712687995593	-1.62178223124164	1.99715202652753	0.438723595532477	12.6672310411339	-6.38895247937206	4.72208889022217	-3.55650084120579	-2.65525715989671	8.64727052759399	7.95626126557332	6.98416944090317	-12.8638066224466	3.08611420936764	-2.06958598196961	3.93603274727365	-5.68600497348513	-8.56816187341303	18.2377440424122	12.9228686621917	2.46731496908311	0.629514761843192	6.07539782654078	14.3962952396378	-6.78154520602874	-19.3358792164686	-14.9374388437186	23.9958975081906	-17.6000689327272	17.7183531826154	-15.1078951049345	-34.2456919941018	27.9111928994274	2.112241107116	-13.3582796403359	-3.34117255157211	11.0355654611442	-0.469739551214553	1.04682321838689e-13	1.41347166176392e-14	-1.91244047507977e-14	4.55061335835616e-15	-1.56584814559046e-14	-7.28123073986953e-15	2.9996404665722e-14	-5.46199370454747e-14	4.00392880742922e-14	1.67414367958918e-14	-6.85226615032564e-15	3.24058813637451e-14	-5.07727540566272e-14	-4.62578109497458e-14	8.23954348760231e-15	-2.30963251995897e-14	-3.82458821557297e-14	-6.46162810757911e-15
e17_SIII-2	-17.6304570962326	-36.07406201306	-5.40967462810229	-1.13313294851009	24.504531189308	24.597867418299	-1.98164074521241	-9.06392121823914	6.5072650578812	23.1622495933818	-8.78455935752465	-3.98736213887387	-2.10304424636817	2.39045403098797	4.29393977994412	-12.5487625841981	8.41834816649386	-7.34027411157542	7.53485453045055	13.4219146871391	2.54217694320301	0.963868314243301	-7.6374655711031	3.28808636467041	19.2592255428537	3.7223056538065	9.23472742116102	15.927530481096	15.8762848059382	8.22943662551146	8.17880460503421	-0.00299105483879656	-7.47720575127441	0.0127973602284544	-18.8613291475884	-2.52117430736899	15.8443949828174	13.4077230832289	16.1729967057067	11.7084791854565	-7.17080674246987	-11.2035868823954	-9.72405453594993	14.2858932861663	-12.6008787725241	2.51449065142852	-10.2211908418923	5.61515137251131	2.21331133126866	-26.4059945976441	2.46041949556414	14.7783267156712	6.76678150519969	-5.46659568735932	26.1611767290579	-26.0008920974808	6.23575317252484	5.7880817872192	1.59823434868478e-13	2.64921704941411e-14	-6.51849146220736e-14	1.0693350501953e-15	-1.95296388652913e-14	7.66203269721936e-14	-1.01351219083945e-15	6.15415108196765e-14	-1.09786671127852e-13	1.07793243460993e-14	-1.56412223125714e-13	-2.30093518565656e-14	-1.26607979742538e-14	-3.7957701218283e-14	6.01404742792046e-15	5.43796507389976e-15	-4.48027845292159e-14	2.25860725521637e-14
e19_SI-2	-13.6674323030942	-25.760496458881	2.69462231649343	11.0026028311603	-1.31957018258621	5.53869507835105	-2.81282143962878	3.04839482602211	5.67839921935179	-5.91659108023719	-0.0264858762288402	-2.44301811924048	5.56622104268723	-8.17459466463704	8.3416480230027	2.75538957144882	5.98955378276986	-5.32720513290591	-0.12874836004929	2.37961931265518	5.57062766310372	-6.71776052589048	-8.91677066657308	3.84794452415399	0.815227022607244	9.17089093098054	-1.30505533744075	2.86742945276518	12.6432882157277	-6.18205207048161	2.49634538751713	0.171101667692651	-0.756528626101163	0.55595800063224	0.985025015160851	14.5059932267021	6.05392360737692	12.6159460536774	-6.85214633879132	-5.49157963323704	-8.73584335914473	7.16803655762769	-2.48643479264283	-28.1088215055947	-11.8017341612393	6.94471785844772	-15.6629982245716	-3.87261153554456	-41.0128894325953	23.7754282558495	25.0865634198301	-9.0432721637375	-13.8720727079068	-2.09377892728606	9.8633446073452	-5.1888119054084	8.92827131198977	3.77673192023539	-5.68923163787871e-14	-5.21172469127051e-15	1.15667431145258e-14	-1.19660412221251e-14	4.13352078260099e-17	-6.30219617811512e-15	7.02567886680383e-14	3.15207116050736e-14	4.66274019178189e-15	2.25194754337188e-14	-6.91150424652481e-14	4.21807635478041e-14	-5.42881711806942e-14	1.19227788449375e-13	1.17867072371258e-13	-6.82291340938466e-14	6.17340380204556e-14	-3.01117366718201e-14
e19_SII-2	3.49330323398546	-8.0711018560075	24.4867016719137	-0.991404447894322	-11.0868217006317	-10.9630401545274	-3.05097564255302	-0.243945294914414	3.96087099070953	-0.624645147984768	16.8739580660876	0.134351651570391	-5.0936008817412	0.431553345191271	16.1956898757289	-1.0624816808046	-7.15892109565782	-8.11034682771713	8.10751703028515	-8.39391680573683	12.612970092801	-5.54682454037066	3.63432567012999	5.52728311809337	2.20096428246257	-3.28660515453273	7.12021321094011	5.17081932669506	1.41587634268761	-1.80750051885268	12.889994739742	-18.4202348249313	-13.802464894231	-19.3743964826774	10.6824660851844	13.4478365433517	-18.1224785506907	9.30693718858347	7.68694099175425	3.75883531785092	8.97901698303204	-2.46460136306973	2.92474275846396	-16.5282007970313	11.7745417270264	18.3383121029666	11.7505460983227	-16.1236040439472	-13.3760206557163	-27.1693784197454	-17.6543256096409	-16.182850515727	5.13093638929648	8.54693435429047	2.68404569179961	-6.33608445543347	-1.08293869099427	-0.645054466023487	1.43455559931116e-13	1.5599636382993e-15	-2.71910315444157e-14	2.78372160392171e-14	9.88857433437129e-15	-2.56176102466504e-14	-3.4551788513637e-14	4.43921158513327e-14	-7.49355547231823e-14	9.75809060291266e-14	1.15261316116499e-13	8.36740344980352e-14	3.22485094184088e-14	3.42964589020167e-14	-3.91875117425333e-14	-4.50311446117957e-14	-3.70690891177139e-14	-1.37639465797035e-14
e19_SIII-2	-5.40219106071988	-17.794764293134	14.2750086961094	-0.161260143603647	-6.46150634475572	-5.20402789021664	0.124802293167767	4.02295761411029	6.10213830253178	-1.93986397214532	12.4351786566821	-8.41136401316367	-0.576400367356289	1.87658114817481	16.823311836452	-2.83507491643506	-0.419502918636357	-6.84085068847785	12.5480828819742	-7.08812978517249	6.75962158848612	-1.78523435938703	6.0827895386657	-1.98081431995346	0.963896202463405	-2.83163916583621	2.44287023349904	-0.7616967534325	10.162834860963	2.32903535033058	11.0566007301827	-6.55883196945648	-11.6746893227529	-9.40958265244315	8.4962812282666	2.6456735738285	-15.3919244211131	-9.9634248356311	-2.37640898196679	-10.8574949790104	7.00530859134748	-3.66141963506713	-14.9092479993605	11.3602087852316	-8.23744902223519	-3.4554730069601	-0.534405737749807	8.26267233526028	6.93603776235465	-5.4139236099949	12.2607118934851	-4.0457411845559	-13.473740661492	-54.4426037054612	-8.54714744465473	6.87442979191227	-0.00686265425717615	0.792176620925666	2.73875973982873e-14	3.85289199091206e-14	-1.14252411784893e-14	6.7014536281329e-15	-6.97917201461506e-15	4.86283105796681e-14	-1.76310788885248e-14	-4.80111827030894e-14	8.63270907666344e-14	3.30134818137331e-14	-3.61517998696825e-14	3.95313393564828e-14	1.07257085157908e-13	4.99547777275955e-14	-1.78920619368483e-13	-1.47902062775859e-13	2.92712902527636e-14	-2.94566888242587e-15
e20_SI-2	0.747262950257583	32.2956218651751	-22.7343150989451	-1.0716347835265	-5.38043247168022	-10.1909551970263	4.83641401637364	-21.9968581254591	-12.154047794914	7.07361309461714	-30.9394400671326	3.47435075656422	6.93002683081561	23.5619908530652	-5.89082486200263	-21.6263353694112	-15.9384576044933	11.6896250663339	-10.3114489454742	-0.904756888517999	-16.6766373100174	14.3985782470327	9.47863518014448	6.64557960901803	2.24593214117933	-23.6468544353051	-3.67045799062039	12.9781738766135	8.20265694187172	16.3516134787977	2.4059057478011	-6.4088389799566	-10.52201621062	3.30678370820348	-1.27093829903018	1.91886159079338	2.16883547017851	-18.0075800921327	-11.5325957753691	3.08234433469291	38.6924610273448	-20.6933460979975	21.21280120666	-0.40939413941982	-3.4800376344188	-0.0368731890041927	4.04901052960429	4.80349453398831	8.65950097143241	-4.06599885975562	-9.39568214663826	1.52349796714316	-5.70766298300662	-1.02768519140208	-0.0294322554537588	-5.00283669610844	-4.9155577951687	-0.0787359970759928	1.59160878920872e-15	-5.10256442133594e-14	-4.16062583691312e-15	-6.12476649258786e-15	-8.38923115004109e-15	4.67413109085657e-15	-8.1076638458466e-16	4.12511821576422e-14	-4.69017999351479e-14	-2.00704795665085e-15	-5.36260489139573e-14	4.82010536085459e-15	-3.91570456614865e-15	1.17180896062885e-13	4.87405458333111e-14	-6.29597556815048e-14	4.26219389643157e-14	5.10028217576286e-14
e20_SII-2	-1.64695632152562	32.2321657583044	-33.3097776643964	10.2843256791315	-2.21748929505424	0.594851411841001	13.079662982593	0.267928643202987	-13.185352060374	8.30455786489402	-30.1219823516904	5.79996593155991	10.0334527343624	7.42643399087238	-22.1852381440605	-12.648419261996	1.8907495654231	8.61781038154768	-2.64283695888306	7.74688094626866	-12.3479651299233	3.93014989297671	-1.45958361245159	-16.4680641940298	6.85745102853847	-3.8470265986118	-5.47523613628341	-4.4153641778321	-4.75514030730863	-7.47795471176153	-19.85002974254	15.1951189935106	5.16217246009084	13.1450963374906	-12.1615063068617	-15.1815437192425	8.80997987207361	-15.549295838255	1.72719297533027	-15.917169087984	-5.71658186857172	10.6631969726166	-31.8892178174275	1.51015181172767	-18.0957733807138	-16.5151085417981	7.54058248163933	-7.37356613103907	-9.08124138531529	-1.34845464533236	6.66567184129022	-1.79716150720723	3.16772906465156	-7.26790468073538	-2.76254390044269	4.11554351802089	5.10842041645616	0.828173183043152	1.12522838269236e-14	-1.02707488239089e-15	-2.8633637073807e-14	2.34429446341333e-14	-3.95693135375741e-15	-5.12695897021687e-14	1.57019037529127e-14	-2.51172509440484e-14	2.31541335041739e-14	-6.01512451501619e-14	-8.51879330965311e-14	-5.39641370326562e-14	-2.72647030820361e-14	-2.37454912503654e-14	2.14028488400124e-14	1.02967967811028e-14	6.15858275834769e-14	1.97237517117477e-14
e20_SIII-2	-18.7862352661063	40.8879747270666	-27.7370467343265	14.7616486546298	9.17535632439737	-3.6100792676817	24.737909819674	-0.250579760950586	-10.5533133862064	13.2734643045696	-38.7259671178802	3.62784787165777	12.1697570242029	9.14028228125844	-14.7988362262022	-18.7463281490392	-2.69425229950969	12.2564643631084	-6.41895278220005	-0.630864338580297	-1.70210957990431	16.2883694467512	15.4980288789238	3.70340695501314	6.20624782283621	-4.55945894988474	-7.66390510452423	4.36309848912619	-6.96713547824263	-7.24481698239029	3.40606985798372	-1.79325513641672	8.39171288721293	1.53587748542309	15.2554886067251	16.9253729532517	-0.371386637337508	24.10681181967	19.5542584880031	23.1856060085934	-30.0970854474645	8.11084479457298	10.5907985510634	4.59081284966535	19.9812384865651	11.3947602233586	-4.4990683079339	-8.73161120782226	-1.27578203592045	7.94244400441985	-0.569543217818979	1.13788864422162	1.7865574461006	5.65097092556555	-3.24574396917343	0.537799864227879	1.22771520150784	-2.53111732983599	-7.22837588396086e-14	-5.27530196785188e-14	5.905311097976e-14	-4.97613018499155e-14	-2.4041397128291e-14	-5.52051080630195e-14	-2.35747836183076e-14	4.72286055749893e-14	-1.41852810964585e-13	-1.58723742157453e-14	4.71770246566333e-14	-3.87825419023193e-14	-9.10443595514288e-14	-8.77149102049973e-14	1.95273905010361e-13	1.38290901896109e-13	2.78329876507444e-14	-2.06912937304737e-14
e21_SI-2	-10.5273366579381	-12.9481278433668	-9.43129771989171	3.88600896133291	-3.46058376137599	0.913542612129253	-0.440409741502342	1.35616397407971	9.0088552141903	-4.85330127451068	4.07734750292233	-7.07502707076258	0.579107050770945	-7.8790410201586	9.12294043320647	4.42326888257361	-0.535060702177559	-10.3092678380376	-0.661489778058927	3.84640738968219	7.02235213719476	-7.54789472123673	-5.96194777348577	0.983857687733605	0.951688175697257	17.5537234086732	-5.9855537053171	7.57897772019508	10.8036201232185	-6.99501058627565	12.4504822403006	0.827880512381939	-0.208554394313163	-1.00970516951874	1.0992898148259	7.61109351175728	-1.45290934278092	11.3276463537025	16.5757896332636	-29.9217261658271	-13.4645029446668	23.9156765508724	-7.27851662842819	5.9369230718399	8.96026662362277	-17.4510334290035	14.0463816576599	-0.313679558576275	36.6400501366846	-4.79971873160863	-5.76633897898621	5.13456492690375	27.0729784085743	6.77021479352941	-8.83344309828511	7.12763065773732	-5.07824917677477	1.68311178990336	4.46300982281933e-15	-4.75480250875307e-16	-5.2947826244959e-15	-6.82657055883773e-15	1.64591647602852e-14	-1.13045694766917e-14	2.58723164420216e-14	1.52084291341059e-14	-2.15275659711661e-14	3.03961093491359e-14	8.89501146350558e-15	2.30859981738968e-14	-1.33768864041262e-15	2.2101027605248e-14	4.06288501106356e-15	-3.94983254003306e-14	1.44034090210354e-14	5.05845365594837e-15
e21_SIII-2	2.48665739935047	-0.0511162045983965	-14.0273947213988	-8.29378420058156	5.84932900127311	7.20035045554391	-6.54398447722036	1.94113195935962	-2.75087229729239	-5.34163297907573	10.6238370142797	-0.599165125730218	0.154224687922514	-0.716857068880255	-3.09423981869768	10.2520109390092	-0.652954660986897	-5.15514925727931	4.202860370304	2.56322133480095	-2.13441150045037	-8.99896524741865	-8.97487857935894	-6.31999656229314	-4.94880132381942	8.96761795836104	0.493481503897919	-10.1227971688027	-6.60217323742437	-4.84935565991732	-6.1586236368257	3.71828113300061	0.528355698639593	6.11430418836106	-8.00703721575778	-6.22249007684012	-4.28590330955961	-2.19177903152899	-4.28282963397314	-16.4807818317314	17.0715851742976	7.10163973213324	-11.7684518995949	-9.0001011619358	-1.12185625114121	-7.03148311653239	-3.53393686938159	22.4018009609786	11.2532477821559	1.28731778273208	-19.644685794364	-12.7134926384604	-26.2445819816868	35.6189522794887	22.7057735602473	-15.714922335812	1.30397228497911	-0.982248804837086	3.02882718905551e-15	1.53450047265212e-14	-4.45565080057359e-14	8.25977741064632e-15	-1.69902069843686e-14	3.8534822034697e-14	3.77874814772028e-14	-6.81533822433078e-14	1.14177764465317e-13	-3.75439425642082e-14	-6.52317826491111e-14	1.34215284285782e-14	5.86095841997869e-14	3.34791873043971e-14	-1.4322794523753e-13	-1.23626559293474e-13	3.27971157176865e-14	2.07490274961586e-14
e22_SI-2	23.4475060107745	6.41300243707267	29.4709905023434	-13.8169770089667	10.1605864156425	3.73871750654602	-1.58318283524257	17.5922993253574	-2.53320663862809	3.69627926013067	26.888578440439	6.04369443343884	-13.0753549242738	-7.50835516826972	-11.5737635942066	14.4476769153886	10.483964523901	3.94684790460956	11.1016870835824	-5.32126981381938	4.08365750971896	-0.13292299990532	5.40008325991443	-11.4773818209056	-4.01284733948384	-3.07775990434865	10.9610670333782	-23.4245810495738	-31.6495652808179	-3.17455082204029	-17.3527333756189	5.40985679988201	11.4870992310343	-2.85303653931698	-0.813376530956566	-24.0359483292528	-6.76984973477444	-5.93601231524711	1.80895248089683	32.3309614643712	-16.4921147235336	-10.3903670105025	-11.447849785589	22.5812925731745	6.32150517203533	10.5431887595599	-2.43239396269245	-0.617203439867471	-4.28666167552203	-14.9097106644852	-9.9245422942056	2.38520926969063	-7.49324271766092	-3.64875067484124	-1.00046925360633	3.06401794377952	1.06553565995368	-5.38110771306276	-4.22619838430505e-14	4.21473345455078e-14	1.13771703646667e-14	1.6797381627992e-14	-5.01074876035901e-15	2.64532726236208e-14	-8.15072835613773e-14	-7.88436156640149e-14	6.4607241540178e-14	-5.05329556411277e-14	1.00511504501355e-13	-6.10405823109339e-14	5.58109331319501e-14	-2.17190198117945e-13	-1.48887934587564e-13	1.51432482547488e-13	-1.02217821880413e-13	-3.25675901177713e-14
e22_SII-2	-1.84634691245978	-24.1610639022971	8.82307599248266	-9.29292123123726	13.3043109956859	10.3681887426864	-10.0286873400399	-0.0239833482885676	9.2244810696645	-7.67991271690926	13.2480242856028	-5.93431758313028	-4.93985185262108	-7.85798733606368	5.98954826833169	13.7109009428006	5.26817153023471	-0.507463553830598	-5.46468007140208	0.647035859468183	-0.265004962877648	1.6166746473939	-2.1747420576784	10.9407810759364	-9.05841531100104	7.13363175314448	-1.64497707465667	-0.755455148862941	3.339263964621	9.28545523061427	6.96003500279795	3.22511583142076	8.64029243414012	6.22930014518678	1.47904022167734	1.73370717589078	9.31249867861713	6.24235864967148	-9.41413396708453	12.158333770133	-3.26243511446038	-8.19859560954686	28.9644750589636	15.0180489853037	6.32123165368741	-1.82320356116834	-19.2911285799621	23.4971701749864	22.4572620410316	28.517833065078	10.9886537683507	17.9800120229341	-8.29866545394811	-1.27902967355515	0.0784982086430648	2.22054093741255	-4.02548172546189	-0.183118717019668	4.90046371537378e-14	-1.8381343403753e-15	3.80119655370159e-14	-5.02372666036366e-14	6.2282535899516e-15	8.18970000322772e-14	2.1126980373487e-14	-3.09778244722558e-15	3.78419084262616e-14	-1.43948980339814e-14	-1.08975328760863e-14	-1.58047945390816e-14	-5.46698103454091e-15	-2.115050756063e-14	1.95471080727955e-14	3.00913130133959e-14	-1.85279309256048e-14	-1.4004097360909e-14
e22_SIII-2	21.7017689274755	-23.0420942293344	27.4894327596159	-6.30660431044452	-8.5631789809147	1.61375670235441	-18.3187276356215	-5.7135098125193	7.20204738096712	-5.99196735334841	15.6669514469186	5.38268126723614	-11.7475813447692	-10.300006360553	1.06976420844779	11.3293921264651	3.76670987913295	-0.260464417351251	-10.3319904700783	5.15577278895181	-2.92310050813147	-5.50416983994553	-12.6059398382305	4.59740392723345	-2.22134270148018	-1.57651984264011	4.72755336712729	6.52139543310904	3.40647385470402	9.765137291977	-8.30404695134081	4.63380597287256	2.75462073690041	1.75940097865896	-15.744732619234	-13.34855645024	20.0492143680104	-11.9516079525099	-12.8950198720631	4.1526708021483	6.02019168181973	-11.5510648916391	16.0869013478921	-6.95092047296121	-10.6219332131887	-0.907804099866114	8.56741091506522	-21.9328620884166	-16.91350350859	-3.81583817715703	7.95351711869796	15.6213451787947	37.9317651970785	13.1726805004071	-10.9128821464192	8.30269267967193	-2.52482483222977	2.7211895137474	-5.46798934256132e-14	-1.35716487130948e-14	-2.78507821189003e-15	2.37764181173356e-14	4.52981700543517e-14	-1.27433396408978e-15	1.8805567996924e-14	4.23355876180351e-14	-3.74381413728326e-14	2.25970856745439e-14	3.8238008137452e-14	-1.5753511776323e-14	-3.45353357456696e-14	2.42582849966332e-14	5.68559422429332e-14	9.08029178920116e-14	-4.02264213692632e-14	-2.52667217660527e-14
e23_SI-2	-8.21827039711962	-26.982057218355	-0.250742085415648	-4.63014917141302	-23.9959073869233	-10.6953422783699	-28.8829008261789	-27.5305071828163	10.6132115172031	-12.3684663128458	-9.97988803539345	-13.6767959331695	-5.59284065984895	8.01691026849223	28.2219559030533	0.34685464347533	6.85862815311634	-5.96613227558884	-4.06088705076899	-1.27659603500078	-0.373047486282792	10.0460242662965	25.1952537152707	6.88087625743906	22.4706187559654	-19.3235178353104	-18.1915385922365	7.87140150938763	-16.568374437849	-34.1983797489989	-13.8852784715183	14.5822890710659	15.9641377496012	-18.6678812442067	-9.42363207128416	-6.63725419264716	-6.19168038751249	14.2748917984295	-9.74719430868098	3.75760916539994	6.16433362963337	-4.26548184946556	-8.21463099723607	-0.808089573645201	-3.45886515228889	2.82076762655974	-7.74182854061149	4.49107562696281	9.85928730286336	-1.27583405963661	12.8309941221942	-6.91064955650614	5.77751859617115	5.19921730825776	-4.23067159963866	-6.54467069426639	-2.27380336673804	0.52509600211418	1.54008750197221e-14	-1.3533157206631e-14	-6.84646566870284e-15	1.94961234656343e-15	1.61754290517457e-14	1.69423394584534e-14	4.79369148542741e-14	-7.26877325690767e-14	-1.49405227772847e-14	2.55530189022246e-14	5.31302432604797e-14	1.27620895622182e-14	-1.76885416036665e-14	7.54756500354059e-15	-2.84343403857135e-14	-1.2266663379501e-14	8.4368276254132e-15	3.79882757195471e-14
e23_SII-2	-5.36811448991629	-22.569989063581	-7.62392948323648	4.9719997373689	-15.358898544865	-1.98830047627822	-12.3906117732868	-9.11211903723285	6.24698382688331	-0.292948628588726	-6.05810591860009	-7.36179267195848	3.33077741126849	-0.836672272375771	5.22638654123422	1.12834273596871	5.02590091043826	-2.01027240391407	-5.54407625683091	5.9558658229015	0.498918435893888	2.44985937601908	3.52388734492525	2.91267634520677	3.80675738199394	-1.02358604520679	-6.40288603351357	-0.665267650475923	0.168329554384001	-2.75992225666236	-1.3139186614582	0.718965791235555	5.16642890533272	-0.312031719595884	-0.860849502611713	1.99837022338618	-5.29601746808691	-7.88317244309285	-0.672685385325649	-10.1096692954188	-2.85742018925296	0.850090071880644	18.1526871861452	19.9844334059198	-1.34772753510813	5.15852521062435	3.39792095015396	-9.88140268979869	-0.584101914469247	-3.93785546753626	-9.37794650658898	-3.28847276607702	-5.3435556882331	1.00342110366671	28.8475246597293	34.2018580487206	37.2781466701464	8.29131680017525	-4.51661277822701e-14	-4.79227389108688e-14	1.73645819945278e-14	-4.26147832299772e-14	-8.92972761706856e-14	-1.44108900160256e-14	-3.5301622736128e-15	2.075921899658e-13	1.09584813012126e-13	3.23538938695744e-14	4.85527416882459e-15	4.46832241346451e-15	-3.72280331562003e-14	-6.90396090990975e-14	-1.71761205518955e-14	-1.0996412114217e-14	5.7072402359637e-15	1.74465476787677e-14
e23_SIII-2	0.797809099419073	93.9136478016065	4.12816242204571	15.2821005380523	-2.61084947405663	4.72513583985401	36.2923675997048	-40.9736096837157	83.0228657503033	-11.5142229441503	7.36409430160458	-11.7136033946557	2.91604978415108	-7.86324628817087	4.20863416522129	0.00651570184485936	4.77314058046845	-0.674698712752364	3.29231026691642	7.18144538181888	0.39359260351743	-2.10206699778901	-2.44096705390256	1.10591146866239	-3.49383807021985	-2.70688928018825	6.85538604399116	-3.60213216344435	-2.5879590415583	3.07793126152973	-4.77131849170874	-0.230166295057778	0.00601396208856971	0.976767097091091	0.742921429302151	0.113633520572312	2.25677546748887	-3.90230258139877	1.9578334643244	2.40014071231194	0.173226641879061	0.834412526065613	-1.19269787244205	-0.325899971745978	-1.31718842929247	-0.737693677493743	-2.05598522053471	-1.14533472471008	-0.13968877682638	-0.0274195548471519	-0.877018399593795	-0.604016281380493	-0.666382633573463	-0.234792917966978	1.84417755925907	-1.75574002576773	0.616341747236873	-0.360218603005815	-8.31478982887823e-14	-4.05941149835345e-14	-4.66693415683561e-13	-1.75329152238279e-13	6.96018763457484e-14	-2.61239055561469e-14	-4.59836162203242e-14	-3.80858539150708e-14	-4.95393656652077e-15	-3.95705603700724e-14	9.66507689853513e-14	-3.98693664888095e-14	2.24568627582578e-14	3.48154664819855e-14	3.59674312902514e-14	3.03773933091334e-14	6.89652328300649e-14	-1.78242837156617e-14
e24_SI-2	-23.4429920323839	-25.9990625926765	-17.0057940693299	-11.3446561606848	-16.1710259719787	1.28675521278629	-4.23803723069503	2.2149675550135	3.16739720083545	-2.88892204519141	-7.7083315839895	-13.2780202244367	0.747386504635435	3.55159735490302	3.56998718200457	3.1932687857169	-0.350013333732057	-1.97961284850178	0.425926206886975	12.2694404603347	-2.50186680771196	-7.29964192713462	-15.734729796028	5.02399815692523	-3.79850548943209	5.72535140604	5.55515150387194	3.57043125467061	10.6114379441703	12.9532214149963	-4.11125338583741	-4.62063710140851	-2.73829143673262	5.50475360235043	2.80577813596358	-0.450551783415375	14.9725797093671	-11.5629078308347	14.1467583335172	1.4805462798803	-7.55072935983171	8.27792074698018	3.12589759676783	-2.94160065969583	7.440278544959	-2.44011944813744	11.7921765840042	0.364836407483275	-15.3599009650563	4.75073714739943	-22.4905275690665	12.8793092645713	-9.45137742692648	-11.0981825773555	7.8817848249777	6.0111294460549	-8.0885635095528	-40.3893307072283	-1.35984973281822e-14	1.4915386227542e-14	1.36343844200915e-14	2.14411821630733e-14	-3.12085426945607e-14	1.02056492597147e-14	7.17936994576451e-14	3.08479370519921e-14	3.30078304099091e-14	1.37947921315107e-14	-5.22041177647425e-14	1.74015532886096e-14	-1.23273787011602e-14	2.01449100456497e-14	3.51297495867348e-14	-6.01889415044465e-15	-1.80133685745432e-14	-6.11490025281825e-17
e24_SII-2	-28.8149692210228	46.6264292969424	39.0646752467968	-9.58730879411547	32.4857469957743	2.8521080687184	12.0214226600913	6.03023394779182	-8.28324758498473	16.593276459088	11.7592426633797	4.37418042417023	-6.05468144079276	12.6798590096666	-1.79561766144091	-3.40530237119507	-0.601657641470255	-5.29783538013213	16.2918423443758	0.0736404433788778	7.53132082949193	6.19871581369376	11.1127668392876	-4.25511625332683	15.4228778312304	-4.11881750888612	1.78545470466232	5.40804343765899	7.66900465361006	-4.60761198460982	-1.44624869551359	-1.05655612024242	-0.0815989518947713	-18.2314300455523	14.6265082960014	-9.45006518803961	-10.7875464307547	7.14270244186089	6.29580631407782	-0.149692364244499	6.04632924277918	-8.94730658293857	-14.3110892605944	-27.1171356155602	-6.8087003958606	-13.9098266367515	-4.23176850781876	18.3599027805044	-8.74810542764014	12.9896749367453	-10.4414937059914	32.679079188217	6.80568590160287	5.81012156016063	-9.01261378905864	5.45048411684018	-5.95609921326339	-0.989114090956952	-3.13941581064903e-14	5.44349907895736e-14	-8.39055929770238e-14	-4.09592065125919e-14	-1.00636729852277e-14	5.46741742591533e-14	1.94798604330471e-14	2.07049113097602e-13	1.81585974555476e-14	2.85678192256736e-14	1.7426598358794e-14	-6.31315746207894e-14	-8.53809210832335e-14	-3.08782947128217e-14	-7.02967144130401e-14	-4.05031910788445e-14	7.45627518061731e-15	6.38681815767761e-14
e24_SIII-2	0.713748296318521	-31.9962299184709	0.124778912865616	-10.7817536780087	-37.205284753382	-13.1120704805123	-13.3985306704862	20.128200474086	-52.4672971216543	-1.22206071497285	1.10995250723211	-3.68305171918458	-0.0609981198424287	4.49749112718777	-2.22961797558709	3.41013458122504	-2.92030608451201	-5.48279024881561	1.80714366524883	-0.454101666353168	-9.11339436363056	1.72469510196359	10.4827534765769	-6.4988149226152	3.18641297216799	-6.33498490810059	-1.53464647167158	-7.76456996409483	-8.49264619915811	2.46969457847371	1.10326635671267	-17.8556865215716	1.36727702585899	3.446886027496	3.34716219805395	5.33930828304224	-11.3915991203677	4.90261995210605	5.81448296872458	-24.0918548536415	-11.5638732171732	-13.7225682540786	4.9220645348891	18.2969828247266	-6.7497113655172	-3.63021102702909	-4.59072367708588	-1.90053413699313	-12.4946778785323	6.41013241302684	1.44411685311736	9.07711718592326	6.10399659440756	3.35197958495054	15.4331903649462	-4.96477281181236	-22.1125785081638	6.08507601582979	1.32117624132566e-13	1.37422506777925e-14	2.1944907913421e-13	1.00901166762146e-13	-5.06031848368504e-14	-1.19893244637792e-14	2.82248183158806e-14	5.47207678475159e-14	1.6232159930421e-14	4.7866224872628e-14	-5.21333193628792e-14	2.42897607409531e-14	2.02225389211996e-14	-3.43393933080471e-14	-2.92283219654153e-14	-1.2243217507521e-14	-3.34855840972148e-14	1.76783501032451e-14
